anon_id,anon_filename_he,anon_filename_ihc,point_id,ihc_x,ihc_y,mpp_ihc_10X,mpp_he_10X,ihc_antibody,he_x,he_y
56,56_HE_val.ndpi,56_KI67_val.ndpi,56_20,30171.64043434752,20100.665377125293,0.9109542245502164,0.9109542245502164,KI67,28950.731796226693,17451.77246227857
56,56_HE_val.ndpi,56_KI67_val.ndpi,56_21,29989.87429423132,20721.962357021555,0.9109542245502164,0.9109542245502164,KI67,28705.291991448255,17964.312655011006
56,56_HE_val.ndpi,56_KI67_val.ndpi,56_22,20775.984653756903,4503.733980960555,0.9109542245502164,0.9109542245502164,KI67,18648.84991482522,2865.3631311063623
56,56_HE_val.ndpi,56_KI67_val.ndpi,56_23,18123.171676238304,16367.298778392234,0.9109542245502164,0.9109542245502164,KI67,14760.330846365867,14042.13201864215
88,88_HE_val.ndpi,88_PGR_val.ndpi,88_1,37116.90450990666,8629.822422224872,0.907338096858342,0.907338096858342,PGR,-1292.4915540095567,10670.401450136882
88,88_HE_val.ndpi,88_PGR_val.ndpi,88_2,36085.89678310717,8788.438995578641,0.907338096858342,0.907338096858342,PGR,-761.4674354935843,10755.906043272864
88,88_HE_val.ndpi,88_PGR_val.ndpi,88_3,35755.445588620154,8497.641944430065,0.907338096858342,0.907338096858342,PGR,-780.8310221489907,11421.777337808498
88,88_HE_val.ndpi,88_PGR_val.ndpi,88_4,34681.406665891125,5728.342376727335,0.907338096858342,0.907338096858342,PGR,-420.8337520063157,16878.14377042271
88,88_HE_val.ndpi,88_PGR_val.ndpi,88_5,26884.450386113287,3631.6850635078813,0.907338096858342,0.907338096858342,PGR,5997.839875831908,20526.469559760044
88,88_HE_val.ndpi,88_PGR_val.ndpi,88_6,36317.69523660859,15714.461155304542,0.907338096858342,0.907338096858342,PGR,3423.2285178886814,3657.058317640602
88,88_HE_val.ndpi,88_PGR_val.ndpi,88_7,37939.39108257752,17975.699025035858,0.907338096858342,0.907338096858342,PGR,1810.3981366931048,3455.506776854162
88,88_HE_val.ndpi,88_PGR_val.ndpi,88_8,17295.88818698993,10481.180138003141,0.907338096858342,0.907338096858342,PGR,17136.10931636393,15649.514947278
88,88_HE_val.ndpi,88_PGR_val.ndpi,88_9,20157.381927595387,9330.004495230827,0.907338096858342,0.907338096858342,PGR,14699.074336718217,17030.21071163382
88,88_HE_val.ndpi,88_PGR_val.ndpi,88_10,22804.47681833001,7751.706143731493,0.907338096858342,0.907338096858342,PGR,12473.600673288749,17798.879262884588
88,88_HE_val.ndpi,88_PGR_val.ndpi,88_11,24174.924012106578,6609.666815584362,0.907338096858342,0.907338096858342,PGR,10576.627813834895,18693.49226358005
88,88_HE_val.ndpi,88_PGR_val.ndpi,88_12,22937.714739947183,12833.781153986232,0.907338096858342,0.907338096858342,PGR,11566.749096943862,11156.614765445649
88,88_HE_val.ndpi,88_PGR_val.ndpi,88_13,21719.53945659024,13404.800818059799,0.907338096858342,0.907338096858342,PGR,13295.355453835442,10614.348915886447
88,88_HE_val.ndpi,88_PGR_val.ndpi,88_14,29326.359582520054,14902.928713685751,0.907338096858342,0.907338096858342,PGR,7469.587681981031,4938.050073305634
88,88_HE_val.ndpi,88_PGR_val.ndpi,88_15,29907.953684817203,16237.951539413298,0.907338096858342,0.907338096858342,PGR,7765.645977018594,4263.2606528130345
88,88_HE_val.ndpi,88_PGR_val.ndpi,88_16,27766.62994454133,15801.755962690437,0.907338096858342,0.907338096858342,PGR,9012.051339752587,4847.146656341144
88,88_HE_val.ndpi,88_PGR_val.ndpi,88_17,28599.366954648613,16991.3802628437,0.907338096858342,0.907338096858342,PGR,9103.104203480561,3829.3904022539755
88,88_HE_val.ndpi,88_PGR_val.ndpi,88_18,25678.17839538338,15259.816003731728,0.907338096858342,0.907338096858342,PGR,10379.345414842286,6289.351151372874
88,88_HE_val.ndpi,88_PGR_val.ndpi,88_19,25294.855009778443,14902.928713685747,0.907338096858342,0.907338096858342,PGR,10240.90672338781,6774.489016866435
88,88_HE_val.ndpi,88_PGR_val.ndpi,88_20,27066.834771780952,13471.666200177011,0.907338096858342,0.907338096858342,PGR,8770.299740317074,6745.799736942703
88,88_HE_val.ndpi,88_PGR_val.ndpi,88_21,26373.15867393928,9959.796571367828,0.907338096858342,0.907338096858342,PGR,9217.365194622189,12762.392547012265
88,88_HE_val.ndpi,88_PGR_val.ndpi,88_22,41310.00482773092,5217.316700619909,0.907338096858342,0.907338096858342,PGR,-6332.185231373272,14842.37240900275
88,88_HE_val.ndpi,88_PGR_val.ndpi,88_23,40363.43300319915,14454.511466449962,0.907338096858342,0.907338096858342,PGR,-558.4429062675861,3945.303517242567
88,88_HE_val.ndpi,88_PGR_val.ndpi,88_24,39516.420501490036,19327.212599877723,0.907338096858342,0.907338096858342,PGR,714.6466067232536,2573.5313026259078
88,88_HE_val.ndpi,88_PGR_val.ndpi,88_25,40927.47353804516,7970.098437549806,0.907338096858342,0.907338096858342,PGR,-4969.479628184782,10884.45343774312
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_1,28017.09738361158,7996.981779829496,0.9097732390201744,0.9097732390201744,PGR,33596.54127050876,8930.214737116381
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_2,28209.100903255585,8679.372667212976,0.9097732390201744,0.9097732390201744,PGR,33504.488919575786,8065.059129475796
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_3,27324.957943446327,6374.981277970509,0.9097732390201744,0.9097732390201744,PGR,34391.86664224705,10296.338054125044
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_4,26447.86510857518,4991.102936925456,0.9097732390201744,0.9097732390201744,PGR,35313.59111608272,11596.7739882306
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_5,27602.913868758267,4032.1927155774156,0.9097732390201744,0.9097732390201744,PGR,34385.684637956874,12818.66453229598
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_6,27610.243732852792,3746.381830691501,0.9097732390201744,0.9097732390201744,PGR,34429.39285939553,13192.56612061326
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_7,25892.70060407146,3532.724436501604,0.9097732390201744,0.9097732390201744,PGR,35895.082350130666,13047.732953627981
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_8,24298.786603102904,3554.5480090499354,0.9097732390201744,0.9097732390201744,PGR,37894.34888364638,13083.18675098594
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_9,26936.997230974244,2254.3876677575995,0.9097732390201744,0.9097732390201744,PGR,35180.874056414985,14839.357024384777
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_10,29500.03289846397,4335.452248252516,0.9097732390201744,0.9097732390201744,PGR,32516.41836366765,12506.863885988758
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_11,36117.18877767703,10340.202621712115,0.9097732390201744,0.9097732390201744,PGR,24843.39146676602,7069.694263677734
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_12,35989.31009614683,12162.288223612451,0.9097732390201744,0.9097732390201744,PGR,25108.659413706264,5053.028943375886
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_13,18652.801566101247,10662.971059684598,0.9097732390201744,0.9097732390201744,PGR,43217.35783231615,5333.673724460948
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_14,20635.409200857062,11230.12395874812,0.9097732390201744,0.9097732390201744,PGR,40751.59403443825,5056.618855474754
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_15,20826.758454253373,11640.879247321096,0.9097732390201744,0.9097732390201744,PGR,40526.51887637858,4609.966385548165
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_16,25115.94999512477,11636.338315071574,0.9097732390201744,0.9097732390201744,PGR,36792.2011326585,4280.148979819568
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_17,41368.93503064194,14829.976399547126,0.9097732390201744,0.9097732390201744,PGR,18694.001828249005,2428.6085211320496
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_18,32999.61671237083,5753.293235595021,0.9097732390201744,0.9097732390201744,PGR,28549.65644899708,11117.200510351671
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_19,32835.80138512428,5219.544208121904,0.9097732390201744,0.9097732390201744,PGR,28732.577543501306,11371.926985187081
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_20,32501.09254682592,4604.614016829572,0.9097732390201744,0.9097732390201744,PGR,29112.16710783357,11973.782749002341
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_21,35495.05111279661,453.77849262220633,0.9097732390201744,0.9097732390201744,PGR,26493.777762149013,16930.198473735796
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_22,25703.709246453505,10386.58667027394,0.9097732390201744,0.9097732390201744,PGR,35758.414498719554,5904.378332811808
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_23,31472.10203690249,12106.358641228815,0.9097732390201744,0.9097732390201744,PGR,29539.306794853797,4581.35074487684
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_24,22103.035562623558,8312.75169858038,0.9097732390201744,0.9097732390201744,PGR,39625.406086447685,8178.450210639457
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_25,23662.663062648993,9301.6445504412,0.9097732390201744,0.9097732390201744,PGR,37698.4745867045,7359.066806915609
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_26,19833.47215755361,13497.723656447011,0.9097732390201744,0.9097732390201744,PGR,41694.422692020205,2450.108935400719
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_27,27145.75772752569,8217.740436087557,0.9097732390201744,0.9097732390201744,PGR,34335.26219069225,8589.129721041361
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_28,35811.804112099904,9467.911391016372,0.9097732390201744,0.9097732390201744,PGR,25281.197779063983,8037.741007757393
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_29,35198.89784439962,8250.811000213209,0.9097732390201744,0.9097732390201744,PGR,26051.668801656186,8806.721653824761
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_30,35395.01725388125,1051.0863721026974,0.9097732390201744,0.9097732390201744,PGR,26402.621584133063,16150.886400668673
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_31,35749.52993869025,1800.7058792510168,0.9097732390201744,0.9097732390201744,PGR,26138.04146961703,15410.032867433629
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_32,29747.03423515572,795.4112173095415,0.9097732390201744,0.9097732390201744,PGR,32616.00988219624,16734.292463478938
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_33,29882.20401360628,1112.4776234265066,0.9097732390201744,0.9097732390201744,PGR,32402.76846504113,16080.979311144401
79,79_HE_val.ndpi,79_PGR_val.ndpi,79_34,30075.92708642665,60.348608961698105,0.9097732390201744,0.9097732390201744,PGR,32351.657471239276,18024.727720873263
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_1,18240.74456698856,13769.57444933594,0.9109542245502164,0.9109542245502164,KI67,3501.8163139045914,11553.736410177136
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_2,18317.03577407548,15556.976191977732,0.9109542245502164,0.9109542245502164,KI67,3596.2609435218837,13176.714956260399
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_3,15542.75052142183,15186.594258196652,0.9109542245502164,0.9109542245502164,KI67,992.4171115851419,12805.048013391344
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_4,17076.07174499321,16993.61176508301,0.9109542245502164,0.9109542245502164,KI67,2582.646780020385,14629.058276226167
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_5,14323.364810823101,14513.8902682503,0.9109542245502164,0.9109542245502164,KI67,232.3889518875003,12018.7592268399
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_6,16156.287189883235,9622.378747838211,0.9109542245502164,0.9109542245502164,KI67,2125.0414527659577,7626.616849412092
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_7,17345.945407532257,8938.200243251553,0.9109542245502164,0.9109542245502164,KI67,3250.649917831639,7124.7298708428425
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_8,17958.626978473003,9072.560236878917,0.9109542245502164,0.9109542245502164,KI67,3767.2144949652766,7300.579185288319
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_9,18397.83237307715,8187.737957716758,0.9109542245502164,0.9109542245502164,KI67,4191.148260893788,6537.616329810491
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_10,19567.15624613236,10350.930591942735,0.9109542245502164,0.9109542245502164,KI67,5193.356690828117,8603.63453409098
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_11,18482.744857324826,10845.469671733545,0.9109542245502164,0.9109542245502164,KI67,3978.8660153470914,8942.581809513995
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_12,17709.113045094822,7520.901806770017,0.9109542245502164,0.9109542245502164,KI67,3934.2568892587738,5529.322036690038
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_13,18510.79434040469,6051.899209777638,0.9109542245502164,0.9109542245502164,KI67,4180.081263499577,4704.044264843142
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_14,18821.71133950728,6360.253642953517,0.9109542245502164,0.9109542245502164,KI67,4340.29921746052,5040.623062236485
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_15,20406.749520073467,6900.4600638549755,0.9109542245502164,0.9109542245502164,KI67,6237.439432433169,5554.675213402537
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_16,19984.228742898653,5419.240660034622,0.9109542245502164,0.9109542245502164,KI67,5964.8769046354455,4291.912489641916
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_17,22603.566663000543,5812.216323592022,0.9109542245502164,0.9109542245502164,KI67,8391.150012838303,4702.32061135421
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_18,21127.004145595714,8276.179590262234,0.9109542245502164,0.9109542245502164,KI67,6632.209590004186,6895.701037846091
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_19,22224.899463893285,8310.391625676606,0.9109542245502164,0.9109542245502164,KI67,7680.03507815839,7085.965007622627
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_20,25922.317911650865,5448.132365080003,0.9109542245502164,0.9109542245502164,KI67,11529.588329358838,4725.928016065046
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_21,27369.79499874664,3903.837238318997,0.9109542245502164,0.9109542245502164,KI67,13402.482450259626,3235.913287956985
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_22,26554.677704074067,4709.997200083104,0.9109542245502164,0.9109542245502164,KI67,12296.029559648829,4002.61345557095
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_23,27069.7243463123,5390.754501128354,0.9109542245502164,0.9109542245502164,KI67,12634.192415138337,4721.271799499229
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_24,27589.24965500472,9067.739660063557,0.9109542245502164,0.9109542245502164,KI67,12947.824863466005,7973.666422591063
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_25,27629.55765309292,8207.835700848504,0.9109542245502164,0.9109542245502164,KI67,13034.324886768683,7130.755632366838
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_26,25656.966431838042,17322.85533457748,0.9109542245502164,0.9109542245502164,KI67,10457.11043945412,15151.747189136038
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_27,25943.389592327138,16001.190496646312,0.9109542245502164,0.9109542245502164,KI67,11205.150333674499,14042.80848169325
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_28,22607.010826505655,10120.414509522529,0.9109542245502164,0.9109542245502164,KI67,7482.710545421998,8795.944214284951
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_29,21565.569425241283,11792.00610093335,0.9109542245502164,0.9109542245502164,KI67,6557.779303774611,10036.548644871327
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_30,19920.749411976543,13281.048752845181,0.9109542245502164,0.9109542245502164,KI67,5043.919109607556,11435.120663779733
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_31,18805.03052556577,13620.74767434767,0.9109542245502164,0.9109542245502164,KI67,3995.034656217082,11542.017052427756
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_32,18108.389298347767,12174.432725284734,0.9109542245502164,0.9109542245502164,KI67,3285.3136346477113,10236.232428757216
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_33,18759.382512555992,12687.839608855826,0.9109542245502164,0.9109542245502164,KI67,3915.8861832404386,10879.365794141879
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_34,24281.52454910707,7691.809439050318,0.9109542245502164,0.9109542245502164,KI67,9482.903455851005,6631.629965501074
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_35,25189.522585102783,7158.377705140919,0.9109542245502164,0.9109542245502164,KI67,10678.243568469348,6194.489044184343
29,29_HE_val.ndpi,29_KI67_val.ndpi,29_36,16583.963949037414,10906.232144787951,0.9109542245502164,0.9109542245502164,KI67,2393.641313150181,8560.275816474497
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_1,21330.341484724173,11949.826452813428,0.9109542245502164,0.9109542245502164,PGR,14828.572482682377,16932.393889067473
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_2,22748.68677522266,9447.08190968958,0.9109542245502164,0.9109542245502164,PGR,11973.499613560272,16070.210911945584
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_3,26882.395990976558,9985.011628399176,0.9109542245502164,0.9109542245502164,PGR,12052.692996234686,12217.82760191679
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_4,33273.555482988704,15223.36718289621,0.9109542245502164,0.9109542245502164,PGR,16786.768961161535,6066.135956541529
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_5,38446.339873053395,17974.523376674813,0.9109542245502164,0.9109542245502164,PGR,17466.9154215143,999.9269839773469
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_6,35767.44578388057,14817.938632403722,0.9109542245502164,0.9109542245502164,PGR,15098.258086296468,3218.438111169612
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_7,38089.821211055336,13366.434152647164,0.9109542245502164,0.9109542245502164,PGR,14087.332012525952,1610.5494159394023
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_8,32404.504156922914,3395.6304414237634,0.9109542245502164,0.9109542245502164,PGR,2769.536872607519,6535.887822042826
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_9,19384.90178935173,4563.329314301729,0.9109542245502164,0.9109542245502164,PGR,5037.234301632319,18904.743288858375
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_10,22884.738949902177,3633.6329357963373,0.9109542245502164,0.9109542245502164,PGR,4361.162103418762,15668.030715606807
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_11,28700.566556470625,8258.298265612595,0.9109542245502164,0.9109542245502164,PGR,9608.984916431504,10234.884890099918
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_12,26135.47605026962,8741.51791323792,0.9109542245502164,0.9109542245502164,PGR,10170.334035303113,12910.813162262117
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_13,24743.920862108644,6203.9838946694845,0.9109542245502164,0.9109542245502164,PGR,8212.087327524277,13858.431453695715
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_14,25135.347213974557,3061.7460841045,0.9109542245502164,0.9109542245502164,PGR,4326.3859762901975,13534.477591798512
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_15,26685.762806884915,11347.928694224334,0.9109542245502164,0.9109542245502164,PGR,14525.521964424033,12332.024391752406
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_16,23452.867972383327,12402.097234719255,0.9109542245502164,0.9109542245502164,PGR,16198.845567331366,14694.584121234924
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_17,23660.3877119184,11629.236154458531,0.9109542245502164,0.9109542245502164,PGR,15375.873157047004,14811.357828102784
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_18,23366.03342808132,9991.60338680852,0.9109542245502164,0.9109542245502164,PGR,13099.08587183533,15286.665902668226
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_19,23854.951123252333,9433.64464990246,0.9109542245502164,0.9109542245502164,PGR,12230.473480548695,15002.196097180971
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_20,24067.08953790845,11024.310987337361,0.9109542245502164,0.9109542245502164,PGR,14539.991232546337,14700.497789109626
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_21,23851.10160776402,10666.932160172051,0.9109542245502164,0.9109542245502164,PGR,14100.062789130296,14895.332395634618
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_22,30642.463669362216,10535.250225517215,0.9109542245502164,0.9109542245502164,PGR,12229.360662605066,8161.816253084533
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_23,33556.478326241064,10568.375632301877,0.9109542245502164,0.9109542245502164,PGR,11922.055119706298,5328.960929193898
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_24,35813.779919859786,8609.945290090784,0.9109542245502164,0.9109542245502164,PGR,8842.058364120792,3492.5383155293025
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_25,36821.276722230716,9598.083392337974,0.9109542245502164,0.9109542245502164,PGR,9911.099159335003,2644.2117545691212
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_26,22221.622309596307,6154.795912886102,0.9109542245502164,0.9109542245502164,PGR,7262.272956432542,16690.51748025939
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_27,22442.490608622204,4908.9346161943395,0.9109542245502164,0.9109542245502164,PGR,5720.981669458657,16212.391373214059
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_28,20930.52479915164,7045.537518046563,0.9109542245502164,0.9109542245502164,PGR,8158.428163766742,18010.027952383207
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_29,21410.2159867211,7442.434162362945,0.9109542245502164,0.9109542245502164,PGR,8952.008726623235,17365.422039492805
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_30,19666.36091471297,9046.177948475213,0.9109542245502164,0.9109542245502164,PGR,10422.495590402264,19186.661656906796
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_31,20092.58793451764,9988.634846216222,0.9109542245502164,0.9109542245502164,PGR,11700.235834125273,18610.55005563663
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_32,20715.476100865413,10578.466666747281,0.9109542245502164,0.9109542245502164,PGR,12784.804697761794,17907.094159210923
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_33,22174.729179325226,10690.21806164372,0.9109542245502164,0.9109542245502164,PGR,13644.296758679233,16317.702390401582
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_34,22535.837098486856,11390.095183224004,0.9109542245502164,0.9109542245502164,PGR,14738.441802711171,15780.973919293378
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_35,22322.004857565382,12214.552606577212,0.9109542245502164,0.9109542245502164,PGR,15431.512628799373,15743.783353318033
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_36,20859.215293804824,17454.208159520582,0.9109542245502164,0.9109542245502164,PGR,18710.633716803208,16266.514747416299
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_37,20263.299717883256,16480.82562559788,0.9109542245502164,0.9109542245502164,PGR,18123.139186827273,16513.26603805088
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_38,20437.415637018992,19029.742694950808,0.9109542245502164,0.9109542245502164,PGR,19380.944748349462,16892.64842306054
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_39,30839.96108433068,19375.211412934423,0.9109542245502164,0.9109542245502164,PGR,20243.602004293632,7321.145268018553
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_40,30622.81090367357,16772.664929370523,0.9109542245502164,0.9109542245502164,PGR,19197.05192219941,7359.467794955311
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_41,26306.35393777505,15011.058831774826,0.9109542245502164,0.9109542245502164,PGR,18672.76593191936,11989.549591059598
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_42,26488.51571110694,14420.889104737947,0.9109542245502164,0.9109542245502164,PGR,18186.124711736047,12005.391160725077
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_43,29126.68855176957,13522.31911229178,0.9109542245502164,0.9109542245502164,PGR,17433.112950876362,9602.598045659122
36,36_HE_val.ndpi,36_PGR_val.ndpi,36_44,28562.595627652638,4171.943251082577,0.9109542245502164,0.9109542245502164,PGR,4763.96803673346,10000.5066604604
